Id,Action
33276,0.989
33277,0.996
33278,1
33279,0.996
33280,0.937
33281,0.54
33282,0.992
33283,0.864
33284,0.961
33285,0.999
33286,0.895
33287,1
33288,0.978
33289,0.966
33290,1
33291,0.99
33292,0.815
33293,0.954
33294,0.949
33295,0.979
33296,0.996
33297,1
33298,0.963
33299,0.935
33300,1
33301,0.963
33302,0.742
33303,1
33304,0.842
33305,0.941
33306,0.983
33307,0.887
33308,0.843
33309,0.361
33310,0.953
33311,0.992
33312,0.999
33313,0.996
33314,0.898
33315,0.987
33316,0.972
33317,0.881
33318,0.998
33319,0.997
33320,1
33321,0.998
33322,0.973
33323,0.981
33324,0.995
33325,0.999
33326,0.648
33327,0.121
33328,0.955
33329,0.872
33330,0.996
33331,0.977
33332,1
33333,0.872
33334,0.991
33335,0.897
33336,0.865
33337,0.912
33338,0.971
33339,0.946
33340,0.977
33341,0.996
33342,0.997
33343,0.993
33344,0.919
33345,1
33346,0.093
33347,0.998
33348,0.795
33349,0.892
33350,0.903
33351,0.989
33352,0.998
33353,1
33354,1
33355,0.989
33356,0.948
33357,0.998
33358,0.999
33359,0.999
33360,0.991
33361,0.755
33362,0.913
33363,0.986
33364,0.929
33365,0.993
33366,0.966
33367,0.037
33368,1
33369,0.999
33370,0.975
33371,0.997
33372,0.959
33373,0.934
33374,1
33375,1
33376,0.955
33377,0.997
33378,0.998
33379,0.995
33380,0.933
33381,0.807
33382,0.995
33383,0.56
33384,0.132
33385,0.984
33386,0.983
33387,0.933
33388,0.957
33389,1
33390,0.822
33391,0.983
33392,0.997
33393,0.978
33394,0.992
33395,0.981
33396,0.989
33397,0.94
33398,0.925
33399,0.943
33400,0.618
33401,0.959
33402,0.984
33403,0.997
33404,0.982
33405,0.905
33406,0.942
33407,0.869
33408,0.913
33409,0.998
33410,0.987
33411,0.997
33412,1
33413,0.983
33414,0.933
33415,0.999
33416,0.94
33417,0.999
33418,0.994
33419,0.995
33420,0.717
33421,0.061
33422,0.964
33423,0.876
33424,0.96
33425,0.995
33426,0.918
33427,0.945
33428,0.972
33429,0.939
33430,0.975
33431,0.919
33432,0.994
33433,0.956
33434,0.661
33435,0.982
33436,0.999
33437,0.945
33438,1
33439,0.423
33440,0.975
33441,0.989
33442,1
33443,0.786
33444,0.969
33445,0.929
33446,0.931
33447,0.999
33448,0.618
33449,0.983
33450,0.991
33451,0.947
33452,0.995
33453,0.999
33454,0.985
33455,0.988
33456,0.999
33457,0.999
33458,0.925
33459,0.008
33460,0.985
33461,0.935
33462,0.998
33463,0.982
33464,0.975
33465,0.995
33466,0.752
33467,0.95
33468,0.978
33469,1
33470,1
33471,0.999
33472,0.758
33473,0.938
33474,0.959
33475,0.951
33476,0.974
33477,0.993
33478,1
33479,0.954
33480,0.977
33481,0.95
33482,0.241
33483,0.938
33484,0.998
33485,0.938
33486,0.975
33487,0.469
33488,0.946
33489,1
33490,0.996
33491,0.98
33492,0.988
33493,0.985
33494,0.985
33495,0.894
33496,0.99
33497,0.978
33498,0.998
33499,0.71
33500,0.907
33501,0.957
33502,0.744
33503,0.999
33504,0.986
33505,0.998
33506,0.825
33507,0.979
33508,0.99
33509,0.992
33510,0.815
33511,0.989
33512,0.97
33513,0.996
33514,0.97
33515,0.981
33516,0.998
33517,0.98
33518,0.974
33519,0.928
33520,0.982
33521,0.992
33522,0.618
33523,0.994
33524,0.993
33525,0.097
33526,0.886
33527,0.996
33528,0.825
33529,0.992
33530,0.912
33531,0.989
33532,0.927
33533,1
33534,0.949
33535,1
33536,0.913
33537,0.99
33538,0.486
33539,0.975
33540,0.994
33541,0.999
33542,1
33543,0.993
33544,0.998
33545,0.992
33546,0.973
33547,1
33548,0.979
33549,0.996
33550,1
33551,0.992
33552,0.999
33553,0.001
33554,0.978
33555,0.046
33556,0.939
33557,1
33558,0.902
33559,0.832
33560,0.995
33561,0.942
33562,0.844
33563,0.164
33564,0.974
33565,0.97
33566,0.954
33567,0.993
33568,1
33569,0.996
33570,0.974
33571,0.987
33572,0.983
33573,0.953
33574,0.957
33575,0.914
33576,0.431
33577,0.923
33578,0.903
33579,0.525
33580,0.984
33581,0.992
33582,0.08
33583,0.84
33584,0.969
33585,0.054
33586,0.999
33587,0.994
33588,0.969
33589,0.345
33590,0.985
33591,0.989
33592,0.995
33593,0.987
33594,0.987
33595,0.969
33596,0.991
33597,0.988
33598,0.988
33599,0.899
33600,0.944
33601,0.992
33602,0.985
33603,0.999
33604,0.982
33605,0.996
33606,0.928
33607,0.982
33608,1
33609,0.982
33610,0.888
33611,0.7
33612,0.984
33613,1
33614,0.993
33615,0.986
33616,0.996
33617,0.992
33618,0.976
33619,0.999
33620,0.933
33621,0.979
33622,0.975
33623,0.884
33624,0.99
33625,0.999
33626,1
33627,0.997
33628,0.996
33629,0.978
33630,0.817
33631,1
33632,0.866
33633,0.995
33634,0.993
33635,0.999
33636,0.993
33637,1
33638,0.953
33639,0.864
33640,0.929
33641,0.817
33642,0.752
33643,0.962
33644,1
33645,0.318
33646,0.974
33647,0.956
33648,0.945
33649,0.038
33650,0.994
33651,0.982
33652,0.99
33653,0.929
33654,0.843
33655,0.448
33656,0.994
33657,0.981
33658,0.7
33659,0.988
33660,0.993
33661,1
33662,0.889
33663,0.925
33664,0.877
33665,0.996
33666,0.997
33667,0.71
33668,0.995
33669,0.796
33670,0.896
33671,1
33672,0.997
33673,0.987
33674,0.996
33675,0.926
33676,0.841
33677,0.042
33678,0.822
33679,0.998
33680,0.994
33681,0.961
33682,0.972
33683,0.875
33684,0.95
33685,0.947
33686,1
33687,0.88
33688,1
33689,0.998
33690,0.915
33691,0.969
33692,0.638
33693,0.966
33694,0.41
33695,0.963
33696,0.971
33697,0.984
33698,0.932
33699,0.881
33700,0.999
33701,0.961
33702,0.994
33703,0.999
33704,0.978
33705,0.994
33706,0.996
33707,0.965
33708,0.977
33709,0.93
33710,1
33711,0.971
33712,0.995
33713,0.975
33714,0.838
33715,0.999
33716,0.896
33717,1
33718,0.997
33719,0.214
33720,0.984
33721,0.987
33722,0.999
33723,0.989
33724,0.985
33725,0.986
33726,0.999
33727,0.244
33728,0.987
33729,0.922
33730,0.99
33731,0.932
33732,0.998
33733,0.9
33734,1
33735,0.976
33736,0.88
33737,0.998
33738,0.997
33739,0.999
33740,0.992
33741,0.933
33742,0.989
33743,0.929
33744,0.911
33745,0.928
33746,0.741
33747,0.756
33748,0.987
33749,0.92
33750,0.448
33751,1
33752,0.989
33753,0.957
33754,0.995
33755,0.99
33756,0.996
33757,0.992
33758,0.856
33759,0.991
33760,0.989
33761,0.973
33762,0.998
33763,0.958
33764,0.997
33765,0.991
33766,0.029
33767,1
33768,0.898
33769,1
33770,0.99
33771,0.973
33772,0.509
33773,0.98
33774,0.996
33775,0.917
33776,1
33777,0.994
33778,0.977
33779,1
33780,0.977
33781,1
33782,0.659
33783,0.986
33784,0.99
33785,0.997
33786,0.983
33787,0.977
33788,0.996
33789,0.902
33790,0.994
33791,0.941
33792,0.997
33793,0.966
33794,0.986
33795,0.498
33796,0.987
33797,0.673
33798,0.96
33799,0.998
33800,0.999
33801,0.985
33802,0.978
33803,0.91
33804,0.971
33805,0.999
33806,1
33807,0.976
33808,0.997
33809,0.757
33810,0.999
33811,0.997
33812,0.994
33813,0.156
33814,0.994
33815,0.023
33816,0.957
33817,0.991
33818,0.998
33819,0.998
33820,0.844
33821,0.981
33822,0.954
33823,0.988
33824,0.977
33825,0.918
33826,0.993
33827,0.99
33828,0.987
33829,0.958
33830,0.979
33831,0.913
33832,0.96
33833,0.99
33834,0.97
33835,0.937
33836,0.992
33837,1
33838,0.975
33839,0.954
33840,0.993
33841,0.962
33842,1
33843,0.995
33844,1
33845,0.997
33846,0.621
33847,0.992
33848,0.993
33849,1
33850,0.992
33851,0.843
33852,0.739
33853,0.997
33854,0.974
33855,0.958
33856,0.974
33857,0.894
33858,0.989
33859,1
33860,0
33861,0.988
33862,0.878
33863,0.999
33864,0.993
33865,0.933
33866,0.994
33867,0.961
33868,0.44
33869,0.989
33870,0.995
33871,0.858
33872,0.98
33873,0.971
33874,1
33875,0.985
33876,0.994
33877,0.156
33878,0.995
33879,0.96
33880,0.81
33881,0.994
33882,0.892
33883,0.997
33884,0.996
33885,0.302
33886,0.985
33887,0.954
33888,0.998
33889,0.959
33890,0.849
33891,0.997
33892,0.226
33893,0.502
33894,0.003
33895,0.982
33896,0.991
33897,0.963
33898,0.964
33899,0.998
33900,0.714
33901,0.998
33902,0.988
33903,0.082
33904,1
33905,0.938
33906,0.994
33907,0.989
33908,1
33909,0.979
33910,0.993
33911,0.442
33912,0.994
33913,0.945
33914,0.949
33915,0.999
33916,0.993
33917,0.99
33918,0.981
33919,0.86
33920,1
33921,0.952
33922,0.995
33923,0.976
33924,0.962
33925,0.863
33926,0.978
33927,0.939
33928,0.827
33929,0.98
33930,0.977
33931,0.934
33932,0.989
33933,0.979
33934,0.901
33935,0.926
33936,0.926
33937,0.975
33938,0.966
33939,0.993
33940,0.98
33941,0.981
33942,0.994
33943,0.97
33944,0.961
33945,0.988
33946,0.991
33947,0.94
33948,0.546
33949,0.875
33950,0.974
33951,0.941
33952,1
33953,1
33954,0.977
33955,0.998
33956,0.984
33957,1
33958,0.775
33959,0.956
33960,0.96
33961,0.967
33962,0.98
33963,0.993
33964,0.964
33965,0.613
33966,0.999
33967,1
33968,0.873
33969,0.99
33970,0.83
33971,0.988
33972,1
33973,0.999
33974,0.997
33975,0.932
33976,0.99
33977,0.881
33978,0.941
33979,0.978
33980,0.764
33981,0.904
33982,0.927
33983,0.848
33984,0.785
33985,1
33986,0.839
33987,0.99
33988,0.965
33989,0.782
33990,0.994
33991,0.873
33992,0.998
33993,0.619
33994,0.993
33995,0.914
33996,1
33997,0.995
33998,0.952
33999,0.952
34000,0.991
34001,1
34002,0.999
34003,0.691
34004,1
34005,0.993
34006,0.719
34007,0.739
34008,0.99
34009,0.139
34010,0.934
34011,0.995
34012,0.978
34013,0.997
34014,0.997
34015,0.513
34016,0.872
34017,0.989
34018,0.907
34019,0.999
34020,0.999
34021,0.654
34022,0.652
34023,0.995
34024,0.888
34025,0.982
34026,0.776
34027,0
34028,0.995
34029,0.589
34030,0.996
34031,1
34032,0.861
34033,0.828
34034,0.961
34035,0.981
34036,0.958
34037,0.997
34038,0.585
34039,0.999
34040,0.884
34041,0.999
34042,0.983
34043,0.998
34044,1
34045,0.958
34046,0.996
34047,0.986
34048,0.992
34049,0.999
34050,0.976
34051,0.998
34052,0.964
34053,0.997
34054,0.999
34055,0.862
34056,0.973
34057,0.999
34058,0.999
34059,0.999
34060,0.977
34061,0.984
34062,0.977
34063,0.883
34064,0.999
34065,0.999
34066,0.995
34067,0.995
34068,0.521
34069,0.983
34070,0.999
34071,0.617
34072,0.99
34073,0.994
34074,0.98
34075,0.951
34076,0.994
34077,0.998
34078,0.971
34079,0.992
34080,0.997
34081,0.998
34082,0.81
34083,0.999
34084,0.976
34085,0.932
34086,0.992
34087,0.993
34088,0.982
34089,0.99
34090,0.98
34091,0.986
34092,0.973
34093,0.993
34094,0.965
34095,0.998
34096,0.885
34097,0.991
34098,0.999
34099,0.92
34100,0.999
34101,1
34102,0.984
34103,0.858
34104,0.926
34105,0.899
34106,0.992
34107,0.984
34108,0.993
34109,0.991
34110,0.996
34111,0.978
34112,0.999
34113,0.994
34114,0.617
34115,0.99
34116,0.82
34117,0.998
34118,0.964
34119,0.995
34120,0.951
34121,0.994
34122,0.998
34123,0.991
34124,0.999
34125,0.977
34126,0.987
34127,0.994
34128,0.999
34129,0.979
34130,0.872
34131,0.998
34132,0.994
34133,0.996
34134,0.979
34135,1
34136,0.783
34137,0.93
34138,0.826
34139,0.856
34140,0.984
34141,0.995
34142,0.992
34143,0.466
34144,0.995
34145,0.956
34146,0.957
34147,0.948
34148,0.998
34149,0.962
34150,0.997
34151,0.95
34152,0.576
34153,0.968
34154,0.698
34155,0.992
34156,0.961
34157,0.914
34158,0.981
34159,0.983
34160,0.977
34161,0.872
34162,0.608
34163,0.217
34164,0.981
34165,0.995
34166,0.989
34167,0.924
34168,0.971
34169,0.905
34170,0.982
34171,0.527
34172,0.04
34173,0.994
34174,0.819
34175,0.996
34176,0.998
34177,1
34178,0.65
34179,0.922
34180,0.959
34181,0.994
34182,0.999
34183,0.478
34184,0.971
34185,0.867
34186,0.991
34187,0.963
34188,0.825
34189,0.997
34190,0.997
34191,0.982
34192,0.965
34193,0.977
34194,1
34195,1
34196,0.99
34197,0.957
34198,0.964
34199,0.993
34200,0.993
34201,0.883
34202,0.992
34203,0.998
34204,0.998
34205,0.981
34206,1
34207,0.747
34208,0.986
34209,0.553
34210,0.72
34211,0.97
34212,0.976
34213,0.997
34214,0.933
34215,0.975
34216,0.9
34217,0.993
34218,0.479
34219,0.935
34220,0.966
34221,0.993
34222,0.921
34223,0.982
34224,0.976
34225,0.988
34226,0.924
34227,0.965
34228,0.984
34229,0.961
34230,0.971
34231,1
34232,0.835
34233,0.987
34234,0.996
34235,0.886
34236,0.393
34237,0.999
34238,0.884
34239,0.999
34240,0.929
34241,0.943
34242,0.991
34243,0.958
34244,0.999
34245,0.905
34246,0.806
34247,0.997
34248,0.99
34249,0.917
34250,1
34251,0.962
34252,0.996
34253,0.99
34254,0.983
34255,0.706
34256,0.994
34257,0.908
34258,0.928
34259,0.992
34260,0.993
34261,0.987
34262,0.974
34263,0.786
34264,0.997
34265,0.998
34266,0.989
34267,1
34268,0.984
34269,1
34270,0.98
34271,0.999
34272,0.995
34273,0.992
34274,0.957
34275,0.998
34276,0.996
34277,0.999
34278,0.93
34279,0.971
34280,0.999
34281,0.99
34282,0.989
34283,1
34284,0.947
34285,1
34286,0.657
34287,0.966
34288,0.995
34289,0.611
34290,0.997
34291,0.972
34292,0.998
34293,0.947
34294,0.997
34295,0.972
34296,0.985
34297,0.996
34298,0.995
34299,0.996
34300,0.992
34301,0.902
34302,0.516
34303,0.965
34304,0.987
34305,0.998
34306,1
34307,0.972
34308,0.993
34309,0.441
34310,0.674
34311,0.618
34312,0.946
34313,1
34314,0.996
34315,0.536
34316,0.992
34317,0.999
34318,1
34319,0.976
34320,0.986
34321,0.979
34322,0.999
34323,0.99
34324,0.979
34325,0.992
34326,0.996
34327,0.996
34328,0.972
34329,0.286
34330,0.994
34331,0.998
34332,0.988
34333,0.996
34334,0.98
34335,0.991
34336,0.848
34337,0.841
34338,0.975
34339,0.944
34340,0.949
34341,0.984
34342,1
34343,0.188
34344,0.643
34345,0.588
34346,0.977
34347,0.997
34348,0.981
34349,0.997
34350,0.989
34351,0.871
34352,0.991
34353,0.974
34354,0.948
34355,0.999
34356,0.851
34357,1
34358,0.806
34359,0
34360,0.981
34361,0.999
34362,0.985
34363,0.96
34364,0.996
34365,0.921
34366,0.981
34367,0.724
34368,0.998
34369,0.859
34370,1
34371,0.999
34372,0.996
34373,0.907
34374,0.998
34375,0.966
34376,1
34377,0.967
34378,0.996
34379,0.986
34380,0.971
34381,0.736
34382,0.991
34383,0.866
34384,1
34385,0.999
34386,0.982
34387,0.92
34388,0.967
34389,0.782
34390,0.906
34391,0.933
34392,0.985
34393,0.954
34394,0.818
34395,0.913
34396,0.997
34397,0.994
34398,0.97
34399,0.831
34400,0.978
34401,0
34402,0.935
34403,0.504
34404,0.962
34405,0.943
34406,1
34407,0.999
34408,0.976
34409,0.983
34410,0.9
34411,0.988
34412,0.986
34413,0.871
34414,0.97
34415,0.991
34416,1
34417,0.947
34418,0.998
34419,0.795
34420,0.978
34421,0.256
34422,0.997
34423,0.891
34424,0.669
34425,0.997
34426,1
34427,0.996
34428,0.994
34429,0.992
34430,0.966
34431,0.938
34432,1
34433,0.996
34434,0.964
34435,0.989
34436,0.998
34437,0.997
34438,0.998
34439,0.997
34440,0.978
34441,0.966
34442,0.985
34443,0.982
34444,0.909
34445,0.914
34446,0.998
34447,0.987
34448,0.704
34449,0.964
34450,0.962
34451,0.801
34452,0.977
34453,1
34454,0.991
34455,0.99
34456,0.992
34457,0.896
34458,0.518
34459,0.995
34460,0.476
34461,0.997
34462,0.237
34463,0.984
34464,1
34465,0.996
34466,0.998
34467,0.957
34468,0.969
34469,0.997
34470,0.969
34471,0.948
34472,0.164
34473,1
34474,0.998
34475,0.989
34476,0.917
34477,0.901
34478,0.952
34479,0.98
34480,0.977
34481,0.982
34482,0.872
34483,0.968
34484,0.949
34485,0.97
34486,0.98
34487,0.999
34488,0.915
34489,0.961
34490,0.921
34491,0.897
34492,0.993
34493,0.979
34494,0.883
34495,0.995
34496,0.967
34497,0.969
34498,0.991
34499,0.961
34500,0.981
34501,0.298
34502,0.961
34503,0.387
34504,0.976
34505,0.995
34506,0.99
34507,0.905
34508,1
34509,1
34510,0.996
34511,0.984
34512,0.999
34513,0.964
34514,0.999
34515,0.953
34516,0.999
34517,0.998
34518,0.995
34519,0.964
34520,0.976
34521,0.997
34522,0.955
34523,0.988
34524,0.476
34525,0.984
34526,0.998
34527,0.995
34528,0.93
34529,0.819
34530,0.946
34531,0.965
34532,0.987
34533,0.702
34534,1
34535,0.954
34536,0.936
34537,0.99
34538,0.997
34539,0.371
34540,0.998
34541,0.972
34542,0.996
34543,0.996
34544,0.846
34545,0.999
34546,0.995
34547,0.998
34548,0.911
34549,0.953
34550,0.957
34551,0.955
34552,0.999
34553,0.941
34554,0.916
34555,0.999
34556,0.998
34557,0.958
34558,0.984
34559,0.929
34560,0.997
34561,0.945
34562,0.987
34563,1
34564,0.999
34565,0.967
34566,0.975
34567,1
34568,0.956
34569,0.93
34570,0.908
34571,0.984
34572,0.982
34573,0.904
34574,0.999
34575,0.994
34576,0.997
34577,0.878
34578,0.974
34579,0.722
34580,0.994
34581,0.857
34582,0.845
34583,0.943
34584,1
34585,0.763
34586,0.871
34587,0.982
34588,0.975
34589,0.921
34590,0.992
34591,0.88
34592,0.941
34593,0.987
34594,0.96
34595,0.505
34596,0.986
34597,0.942
34598,0.917
34599,0.981
34600,0.964
34601,0.929
34602,0.692
34603,0.935
34604,0.711
34605,0.998
34606,1
34607,0.657
34608,0.032
34609,0.974
34610,0.997
34611,0.996
34612,0.988
34613,1
34614,0.885
34615,0.992
34616,0.994
34617,0.808
34618,0.993
34619,0.98
34620,0.976
34621,0.91
34622,0.987
34623,1
34624,0.997
34625,0.934
34626,0.834
34627,1
34628,0.956
34629,0.972
34630,0.932
34631,0.999
34632,0.992
34633,0.559
34634,1
34635,0.941
34636,0.941
34637,0.929
34638,0.958
34639,0.991
34640,0.981
34641,0.999
34642,0.819
34643,0.919
34644,0.982
34645,0.719
34646,0.658
34647,0.819
34648,0.996
34649,0.991
34650,0.958
34651,0.999
34652,1
34653,0.92
34654,0.98
34655,0.935
34656,0.91
34657,0.991
34658,1
34659,0.987
34660,0.957
34661,0.882
34662,0.993
34663,0.997
34664,0.998
34665,0.979
34666,0.994
34667,0.994
34668,0.869
34669,0.995
34670,0.991
34671,0.965
34672,1
34673,0.989
34674,0.961
34675,1
34676,0.987
34677,0.99
34678,0.967
34679,0.997
34680,0.119
34681,0.663
34682,0.904
34683,0.996
34684,0.964
34685,0.989
34686,0.999
34687,0.973
34688,1
34689,0.643
34690,0.997
34691,0.988
34692,0.972
34693,0.971
34694,0.988
34695,0.859
34696,0.785
34697,0.998
34698,0.999
34699,0.997
34700,0.943
34701,0.984
34702,0.982
34703,0.998
34704,0.994
34705,0.943
34706,0.948
34707,0.987
34708,0.999
34709,0.954
34710,0.982
34711,0.723
34712,0.943
34713,0.991
34714,0.988
34715,0.835
34716,0.964
34717,0.983
34718,0.979
34719,0.946
34720,0.969
34721,0.906
34722,0.99
34723,0.942
34724,0.982
34725,1
34726,0.995
34727,0.949
34728,0.966
34729,0.976
34730,0.996
34731,0.88
34732,0.997
34733,0.917
34734,0.572
34735,0.982
34736,0.883
34737,0.942
34738,0.886
34739,0.954
34740,0.7
34741,0.995
34742,0.995
34743,0.805
34744,0.997
34745,0.998
34746,0.972
34747,0.96
34748,0.996
34749,0.991
34750,0.919
34751,0.985
34752,0.987
34753,0.99
34754,0.613
34755,0.881
34756,1
34757,0.997
34758,0.941
34759,0.999
34760,0.992
34761,0.993
34762,0.997
34763,0.977
34764,0.975
34765,0.882
34766,0.963
34767,0.989
34768,0.966
34769,0.982
34770,0.882
34771,0.996
34772,0.811
34773,0.995
34774,0.922
34775,0.988
34776,0.84
34777,0.825
34778,0.97
34779,1
34780,0.656
34781,0.997
34782,0.766
34783,0.936
34784,0.993
34785,0.999
34786,0.771
34787,0.976
34788,1
34789,0.982
34790,1
34791,0.951
34792,0.972
34793,0.993
34794,0.985
34795,0.995
34796,0.83
34797,0.949
34798,0.61
34799,1
34800,0.971
34801,0.989
34802,0.994
34803,0.942
34804,0.963
34805,0.957
34806,0.277
34807,0.999
34808,1
34809,0.993
34810,0.979
34811,0.184
34812,0.978
34813,0.914
34814,0.999
34815,1
34816,0.997
34817,0.871
34818,0.757
34819,0.713
34820,0.985
34821,0.984
34822,1
34823,0.983
34824,0.963
34825,0.948
34826,0.993
34827,0.938
34828,0.946
34829,0.993
34830,0.963
34831,0.988
34832,0.893
34833,0.979
34834,0.968
34835,0.909
34836,0.941
34837,0.9
34838,0.982
34839,0.961
34840,0.948
34841,1
34842,0.986
34843,1
34844,0.89
34845,0.913
34846,0.967
34847,0.972
34848,1
34849,0.99
34850,0.979
34851,0.952
34852,0.992
34853,0.973
34854,0.907
34855,0.983
34856,1
34857,0.991
34858,0.987
34859,0.97
34860,0.999
34861,0.997
34862,0.982
34863,0.919
34864,0.988
34865,0.846
34866,0.948
34867,0.457
34868,0.997
34869,0.943
34870,0.995
34871,0.095
34872,1
34873,0.743
34874,0.795
34875,0.983
34876,0.999
34877,0.998
34878,0.883
34879,0.768
34880,0.956
34881,0.921
34882,0.995
34883,0.955
34884,0.91
34885,0.927
34886,0.99
34887,0.546
34888,0.993
34889,1
34890,0.998
34891,0.955
34892,0.197
34893,0.981
34894,0.97
34895,0.977
34896,0.938
34897,0.848
34898,0.992
34899,0.956
34900,0.998
34901,0.991
34902,0.976
34903,0.905
34904,0.967
34905,0.991
34906,0.999
34907,1
34908,0.989
34909,0.982
34910,0.985
34911,0.985
34912,0.988
34913,0.562
34914,0.919
34915,0.928
34916,0.86
34917,0.983
34918,0.908
34919,0.996
34920,1
34921,0.709
34922,1
34923,0.99
34924,0.941
34925,0.988
34926,0.975
34927,0.999
34928,0.998
34929,0.999
34930,0.965
34931,0.108
34932,0.984
34933,0.996
34934,0.995
34935,0.836
34936,0.994
34937,0.912
34938,0.998
34939,0.981
34940,0.987
34941,0.423
34942,0.896
34943,0.996
34944,0.237
34945,1
34946,0.779
34947,0.977
34948,0.996
34949,0.999
34950,0.976
34951,0.903
34952,0.589
34953,0.938
34954,0.923
34955,0.999
34956,0.97
34957,0.998
34958,0.995
34959,0.998
34960,0.996
34961,0.983
34962,0.591
34963,0.975
34964,0.688
34965,1
34966,0.943
34967,0.971
34968,0.977
34969,0.999
34970,0.988
34971,0.986
34972,0.999
34973,1
34974,0.999
34975,0.857
34976,1
34977,0.891
34978,1
34979,0.975
34980,0.999
34981,0.958
34982,0.595
34983,0.996
34984,0.995
34985,0.996
34986,0.966
34987,0.984
34988,0.865
34989,0.999
34990,0.988
34991,0.959
34992,0.998
34993,0.872
34994,0.941
34995,0.944
34996,0.985
34997,0.993
34998,0.606
34999,0.888
35000,0.947
35001,0.957
35002,0.986
35003,1
35004,1
35005,0.967
35006,1
35007,0.979
35008,0.631
35009,0.997
35010,1
35011,0.591
35012,1
35013,0.866
35014,0.004
35015,0.988
35016,0.995
35017,0.956
35018,1
35019,0.507
35020,0.994
35021,1
35022,0.983
35023,0.976
35024,0.006
35025,0.988
35026,0.817
35027,0.883
35028,0.947
35029,0.679
35030,0.95
35031,0.99
35032,0.983
35033,0.999
35034,1
35035,0.229
35036,0.993
35037,0.916
35038,0.937
35039,0.862
35040,0.984
35041,0.999
35042,0.985
35043,0.922
35044,0.998
35045,0.852
35046,0.983
35047,0.954
35048,0.979
35049,0.997
35050,0.964
35051,0.998
35052,0.669
35053,1
35054,0.993
35055,1
35056,0.761
35057,0.998
35058,0.973
35059,0.997
35060,0.802
35061,0.009
35062,0.997
35063,0.971
35064,0.998
35065,0.962
35066,0.945
35067,0.975
35068,0.945
35069,0.913
35070,1
35071,0.999
35072,0.999
35073,0.997
35074,0.852
35075,0.985
35076,0.994
35077,1
35078,0.933
35079,0.974
35080,1
35081,0.999
35082,0.914
35083,0.75
35084,0.999
35085,0.82
35086,0.993
35087,0.931
35088,0.994
35089,0.992
35090,0.948
35091,0.947
35092,0.996
35093,1
35094,1
35095,0.988
35096,0.998
35097,0.999
35098,0.962
35099,0.117
35100,0.992
35101,0.556
35102,0.999
35103,0.977
35104,0.994
35105,0.999
35106,0.488
35107,0.97
35108,0.998
35109,0.997
35110,0.998
35111,0.982
35112,1
35113,0.996
35114,0.993
35115,0.995
35116,0.944
35117,0.999
35118,0.999
35119,0.936
35120,0.997
35121,1
35122,0.946
35123,0.891
35124,0.945
35125,0.99
35126,0.997
35127,0.982
35128,0.906
35129,0.232
35130,0.993
35131,0.999
35132,0.926
35133,0.978
35134,0.978
35135,0.982
35136,0.638
35137,0.991
35138,0.984
35139,0.969
35140,0.998
35141,0.87
35142,0.983
35143,0.869
35144,0.998
35145,0.997
35146,0.978
35147,0.996
35148,0.998
35149,0.99
35150,1
35151,0.995
35152,0.999
35153,0.928
35154,0.962
35155,0.978
35156,0.998
35157,0.929
35158,0.982
35159,0.59
35160,0.972
35161,0.98
35162,0.983
35163,0.971
35164,0.977
35165,0.953
35166,0.832
35167,0.572
35168,1
35169,0.945
35170,0.998
35171,0.903
35172,0.267
35173,0.984
35174,0.397
35175,0.999
35176,0.817
35177,1
35178,0.992
35179,0.995
35180,0.997
35181,0.999
35182,0.979
35183,0.999
35184,0.996
35185,1
35186,0.983
35187,0.981
35188,0.582
35189,0.996
35190,0.001
35191,0.715
35192,1
35193,0.94
35194,0.868
35195,0.862
35196,0.964
35197,0.973
35198,0.966
35199,0.934
35200,0.043
35201,0.999
35202,0.982
35203,0.992
35204,0.998
35205,0.996
35206,0.582
35207,0.892
35208,0.997
35209,0
35210,0.999
35211,0.772
35212,0.978
35213,0.985
35214,0.994
35215,0.98
35216,0.815
35217,0.998
35218,0.325
35219,0.996
35220,0.535
35221,0.996
35222,0.988
35223,0.981
35224,0.998
35225,0.313
35226,0.92
35227,0.989
35228,0.997
35229,0.998
35230,1
35231,0.998
35232,0.989
35233,0.992
35234,0.999
35235,1
35236,0.907
35237,0.977
35238,0.999
35239,0.991
35240,1
35241,0.976
35242,0.996
35243,0.043
35244,0.997
35245,1
35246,0.9
35247,0.971
35248,0.889
35249,0.994
35250,0.996
35251,0.935
35252,0.801
35253,0.987
35254,0.361
35255,0.97
35256,0.986
35257,0.988
35258,0.987
35259,0.95
35260,0.974
35261,0.976
35262,0.999
35263,0.982
35264,0.99
35265,0.955
35266,0.999
35267,0
35268,0.987
35269,0.996
35270,0.956
35271,0.985
35272,0.93
35273,0.947
35274,0.96
35275,0.964
35276,0.999
35277,0.976
35278,0.999
35279,0.987
35280,0.992
35281,0.979
35282,0.997
35283,0.996
35284,0.832
35285,0.994
35286,0.964
35287,0.859
35288,0.994
35289,0.981
35290,1
35291,0.93
35292,0.887
35293,0.985
35294,0.887
35295,0.995
35296,0.955
35297,0.994
35298,0.998
35299,0.974
35300,0.988
35301,0.96
35302,0.179
35303,0.461
35304,0.974
35305,0.585
35306,0.738
35307,0.979
35308,0.999
35309,0.992
35310,0.999
35311,0.89
35312,0.141
35313,0.848
35314,0.678
35315,0.992
35316,0.906
35317,0.997
35318,0.989
35319,0.926
35320,0.989
35321,0.97
35322,0
